Unnamed: 0,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
2204,0.0,47.0,2,2,1.0,3.0,722.0,0,0,1,1.0,1.0,0.43
2205,0.0,2.0,4,4,4.0,0.0,2946.0,0,0,2,1.0,2.0,1.25
2207,0.0,101.0,3,3,3.0,1.0,1774.0,0,0,1,2.0,2.0,1.6
2208,0.0,94.0,4,4,4.0,3.0,2273.0,0,0,1,1.0,1.0,2.6
2209,0.0,95.0,4,4,3.0,3.0,2167.0,1,0,1,1.0,2.0,1.4
2210,0.0,75.0,3,3,4.0,3.0,2047.0,0,0,2,0.0,2.0,2.78
2212,0.0,25.0,1,1,2.0,0.0,722.0,0,0,1,2.0,2.0,0.56
2214,0.0,87.0,3,4,4.0,1.0,1600.0,1,0,2,2.0,0.0,2.1
2215,1.0,63.0,2,2,2.0,0.0,1449.0,0,0,1,1.0,1.0,2.95
2217,0.0,73.0,3,3,4.0,3.0,1650.0,0,0,1,1.0,2.0,2.6
2218,0.0,43.0,2,3,4.0,4.0,1299.0,0,0,1,2.0,0.0,0.7
2219,1.0,30.0,6,6,1.0,3.0,2844.0,0,1,2,2.0,2.0,10.85
2220,0.0,2.0,3,4,0.0,1.0,2480.0,0,0,1,1.0,2.0,1.0
2221,1.0,47.0,2,1,1.0,0.0,75.0,0,0,1,1.0,1.0,0.55
2222,1.0,38.0,4,4,2.0,0.0,1557.0,1,0,2,2.0,1.0,3.69
2223,0.0,97.0,3,4,3.0,3.0,2179.0,1,0,1,1.0,2.0,2.0
2224,0.0,8.0,3,4,4.0,3.0,1186.0,1,0,1,1.0,0.0,1.17
2225,1.0,18.0,5,5,2.0,2.0,1350.0,0,0,1,1.0,2.0,1.5
2226,0.0,81.0,2,2,3.0,3.0,1402.0,0,0,1,1.0,0.0,1.25
2227,0.0,75.0,3,3,2.0,3.0,200.0,0,0,1,1.0,1.0,1.2
2228,0.0,92.0,2,2,3.0,1.0,1231.0,0,0,1,2.0,2.0,0.9
2229,0.0,73.0,3,3,3.0,3.0,1081.0,0,0,2,2.0,2.0,1.7
2230,0.0,57.0,3,3,4.0,0.0,2491.0,1,0,1,0.0,2.0,2.65
2231,0.0,111.0,2,2,3.0,1.0,1175.97,0,0,1,1.0,1.0,1.05
2232,0.0,68.0,4,5,3.0,3.0,2534.0,1,0,2,0.0,2.0,3.7
2233,1.0,64.0,4,4,2.0,0.0,1728.0,1,0,2,1.0,2.0,3.49
2234,0.0,44.0,3,3,2.0,3.0,1699.0,0,0,1,2.0,0.0,1.65
2235,0.0,77.0,3,3,4.0,3.0,1845.0,0,0,2,2.0,0.0,1.8
2236,0.0,9.0,2,2,4.0,3.0,1204.0,0,0,2,0.0,2.0,0.8
2237,1.0,18.0,1,1,2.0,2.0,2000.0,0,0,1,1.0,1.0,1.7
2238,0.0,111.0,2,2,2.0,3.0,619.0,0,0,1,1.0,2.0,0.27
2239,1.0,90.0,1,1,1.0,0.0,556.0,0,0,1,1.0,2.0,0.45
2240,0.0,8.0,2,2,4.0,1.0,1120.0,0,0,1,0.0,1.0,0.87
2241,0.0,9.0,2,2,4.0,3.0,1236.0,0,0,1,2.0,2.0,0.88
2242,0.0,76.0,4,4,0.0,1.0,2556.0,0,0,1,1.0,2.0,1.85
2243,0.0,69.0,3,3,4.0,0.0,1595.0,1,0,2,0.0,0.0,2.04
2244,1.0,13.0,2,6,4.0,3.0,1215.0,0,0,1,1.0,2.0,2.1
2245,0.0,92.0,3,3,4.0,3.0,1929.0,1,0,0,0.0,0.0,2.25
2246,0.0,65.0,2,2,2.0,3.0,1244.0,0,0,1,1.0,2.0,2.2
2247,0.0,82.0,1,1,2.0,1.0,294.0,0,0,1,1.0,1.0,0.39
2248,0.0,29.0,3,4,4.0,2.0,3700.0,1,0,0,2.0,2.0,5.8
2249,0.0,92.0,2,2,2.0,3.0,1150.0,0,0,2,0.0,0.0,0.95
2250,0.0,103.0,2,3,2.0,3.0,1502.0,0,0,2,1.0,2.0,0.7
2251,0.0,43.0,3,3,3.0,3.0,1581.0,0,0,1,1.0,1.0,1.27
2253,0.0,10.0,3,2,0.0,3.0,1991.0,0,0,2,2.0,1.0,1.25
2254,0.0,94.0,4,4,4.0,1.0,2179.0,1,0,0,0.0,1.0,2.85
2255,1.0,54.0,3,4,2.0,0.0,2592.0,1,1,2,2.0,1.0,7.25
2256,0.0,111.0,3,2,4.0,1.0,1201.0,0,0,1,2.0,2.0,0.75
2257,0.0,5.0,4,6,4.0,3.0,2718.0,1,0,1,2.0,2.0,2.14
2258,0.0,39.0,2,2,2.0,4.0,1253.0,0,0,1,2.0,0.0,1.07
2259,0.0,97.0,3,3,3.0,4.0,2129.0,1,0,1,1.0,0.0,2.6
2260,1.0,16.0,5,5,3.0,3.0,7450.0,1,0,1,1.0,1.0,9.5
2261,1.0,47.0,4,4,4.0,2.0,1800.0,0,0,1,1.0,1.0,1.1
2262,0.0,9.0,3,3,3.0,3.0,1547.0,0,0,1,2.0,2.0,1.3
2263,0.0,2.0,3,3,4.0,0.0,1900.0,1,0,1,1.0,2.0,0.91
2264,0.0,8.0,3,4,3.0,3.0,1305.0,1,0,1,1.0,2.0,1.14
2265,1.0,102.0,2,2,1.0,0.0,558.0,0,0,1,1.0,1.0,0.6
2266,1.0,6.0,4,3,1.0,0.0,1170.0,0,0,1,1.0,1.0,0.6
2267,0.0,107.0,1,1,1.0,3.0,3569.0,0,0,1,2.0,0.0,0.17
2268,0.0,33.0,3,5,4.0,2.0,2590.0,0,0,1,1.0,2.0,3.0
2269,0.0,97.0,2,2,2.0,3.0,1822.0,1,0,1,2.0,2.0,1.31
2270,0.0,108.0,4,4,0.0,4.0,3225.0,0,0,1,1.0,2.0,3.2
2271,0.0,8.0,2,2,4.0,1.0,940.0,0,0,2,1.0,1.0,1.0
2272,0.0,77.0,3,3,4.0,4.0,1798.0,0,0,1,1.0,0.0,1.85
2273,0.0,5.0,2,2,0.0,3.0,1450.0,0,0,1,2.0,2.0,0.8
2274,0.0,92.0,2,2,2.0,3.0,667.0,0,0,1,1.0,2.0,0.39
2275,1.0,55.0,6,6,3.0,0.0,2880.0,1,1,0,0.0,2.0,4.45
2276,0.0,9.0,3,2,2.0,3.0,717.0,0,0,1,1.0,2.0,0.5
2277,1.0,62.0,1,4,4.0,3.0,60.0,0,1,1,2.0,2.0,1.45
2278,0.0,111.0,2,2,2.0,1.0,591.0,0,0,1,1.0,2.0,0.5
2279,0.0,37.0,3,5,4.0,2.0,2367.0,1,0,2,2.0,0.0,3.55
2280,1.0,39.0,4,4,4.0,2.0,7000.0,1,1,1,2.0,1.0,8.0
2281,1.0,47.0,2,1,4.0,0.0,4635.0,0,0,1,1.0,1.0,4.12
2282,1.0,105.0,4,4,4.0,3.0,5000.0,0,0,1,1.0,2.0,2.75
2283,0.0,105.0,4,3,2.0,1.0,1778.0,0,0,1,1.0,0.0,1.1
2284,0.0,105.0,3,3,3.0,3.0,1765.0,1,0,2,2.0,2.0,1.6
2285,1.0,101.0,3,3,2.0,4.0,1423.0,0,0,1,1.0,1.0,1.25
2286,0.0,96.0,3,3,2.0,3.0,1584.0,0,0,1,2.0,2.0,1.1
2287,0.0,104.0,2,2,4.0,3.0,1302.0,0,0,2,1.0,2.0,0.89
2288,0.0,74.0,3,4,3.0,3.0,2200.0,1,1,2,2.0,2.0,3.4
2291,1.0,22.0,4,4,0.0,2.0,3000.0,0,0,1,1.0,1.0,3.0
2292,1.0,20.0,3,3,2.0,0.0,3249.0,0,0,1,1.0,2.0,5.51
2293,0.0,5.0,3,3,4.0,3.0,1670.0,0,0,1,1.0,2.0,1.69
2294,0.0,57.0,3,3,3.0,0.0,2400.0,1,0,1,2.0,2.0,2.75
2295,1.0,57.0,5,6,4.0,0.0,3240.0,1,1,2,0.0,2.0,10.3
2296,0.0,107.0,2,2,3.0,1.0,896.0,0,0,1,1.0,0.0,0.56
2297,0.0,48.0,1,1,0.0,0.0,300.0,0,0,1,1.0,1.0,1.5
2298,0.0,39.0,2,2,4.0,4.0,1252.0,0,0,1,1.0,2.0,1.27
2299,0.0,5.0,3,4,3.0,4.0,2012.0,1,0,1,2.0,0.0,1.25
2302,0.0,74.0,5,5,4.0,1.0,3321.0,1,0,1,2.0,0.0,4.5
2303,0.0,26.0,5,4,2.0,0.0,2172.0,0,0,1,1.0,1.0,1.4
2304,0.0,103.0,2,2,1.0,1.0,575.0,0,0,1,1.0,2.0,0.4
2306,0.0,33.0,1,1,1.0,2.0,995.0,0,0,2,2.0,1.0,1.0
2307,0.0,78.0,4,5,4.0,3.0,2910.0,0,0,1,1.0,0.0,3.25
2308,0.0,101.0,3,3,2.0,1.0,1581.0,0,0,1,1.0,1.0,1.3
2309,0.0,63.0,3,3,4.0,2.0,2400.0,1,0,2,2.0,1.0,1.74
2310,0.0,34.0,2,2,2.0,2.0,900.0,0,0,1,2.0,1.0,0.55
2311,0.0,97.0,2,2,3.0,4.0,1130.0,0,0,1,2.0,0.0,1.3
2312,1.0,22.0,2,1,0.0,2.0,891.0,0,0,1,1.0,1.0,0.29
2313,1.0,112.0,2,4,3.0,3.0,725.0,0,0,1,1.0,2.0,0.5
2314,1.0,49.0,9,8,3.0,2.0,2475.0,1,0,2,2.0,2.0,7.25
2315,1.0,69.0,3,3,3.0,4.0,1549.0,0,0,1,2.0,2.0,2.01
2316,0.0,55.0,3,3,3.0,2.0,1556.0,1,0,1,1.0,2.0,1.79
2317,0.0,44.0,3,3,3.0,3.0,1000.0,0,1,1,2.0,2.0,1.2
2318,1.0,10.0,4,4,4.0,3.0,3000.0,0,0,1,1.0,1.0,1.7
2319,0.0,81.0,2,2,2.0,0.0,1416.0,0,0,1,2.0,0.0,1.6
2320,0.0,105.0,3,2,3.0,3.0,1240.0,0,0,1,2.0,0.0,0.9
2321,0.0,11.0,4,4,3.0,3.0,2765.0,1,0,1,0.0,2.0,1.9
2322,0.0,4.0,3,3,4.0,3.0,2099.0,0,1,1,1.0,2.0,1.9
2323,0.0,98.0,3,4,3.0,3.0,1339.0,0,0,1,1.0,1.0,1.25
2324,0.0,92.0,4,4,4.0,3.0,3850.0,1,0,2,1.0,2.0,4.45
2325,0.0,71.0,4,4,4.0,4.0,3950.0,0,0,1,2.0,0.0,7.9
2326,1.0,72.0,6,6,4.0,4.0,3132.0,0,1,1,1.0,2.0,8.5
2327,0.0,74.0,3,2,3.0,3.0,1700.0,1,0,2,0.0,2.0,2.4
2328,0.0,17.0,2,2,2.0,1.0,1155.0,0,0,1,2.0,0.0,1.5
2329,0.0,44.0,3,3,4.0,3.0,1675.0,0,0,1,0.0,2.0,0.98
2330,0.0,73.0,2,2,3.0,4.0,1592.0,0,0,1,1.0,2.0,2.29
2331,0.0,82.0,4,4,3.0,0.0,2127.0,1,0,1,2.0,2.0,1.3
2332,0.0,72.0,3,3,3.0,4.0,2153.0,0,0,1,1.0,2.0,3.15
2333,1.0,57.0,3,9,4.0,3.0,2160.0,1,0,0,2.0,2.0,5.88
2334,0.0,108.0,3,4,0.0,1.0,2400.0,0,0,1,2.0,0.0,1.6
2336,0.0,61.0,3,4,3.0,3.0,2329.0,1,0,0,0.0,0.0,5.75
2337,1.0,29.0,4,4,3.0,4.0,2844.0,1,1,2,0.0,2.0,3.51
2338,0.0,98.0,2,2,1.0,3.0,668.0,0,0,1,2.0,2.0,0.41
2339,0.0,92.0,3,4,4.0,3.0,2315.0,1,0,0,0.0,2.0,2.29
2340,1.0,74.0,4,4,4.0,3.0,5574.7,1,1,1,2.0,2.0,9.01
2341,0.0,101.0,3,3,2.0,1.0,1581.0,0,0,1,1.0,2.0,1.25
2342,0.0,73.0,4,4,3.0,0.0,12222.0,1,0,1,2.0,0.0,13.2
2343,1.0,33.0,2,6,3.0,3.0,1350.0,0,0,1,1.0,2.0,3.5
2344,0.0,107.0,3,2,2.0,1.0,811.0,0,0,2,2.0,0.0,0.55
2345,0.0,5.0,2,2,3.0,3.0,1365.0,0,0,2,2.0,1.0,1.05
2347,0.0,97.0,2,2,3.0,3.0,1300.0,0,0,2,0.0,2.0,1.2
2348,0.0,80.0,2,2,2.0,3.0,1444.0,0,0,1,2.0,2.0,1.1
2349,0.0,6.0,3,3,4.0,3.0,2072.0,1,0,1,0.0,0.0,1.85
2350,0.0,12.0,3,3,3.0,0.0,1833.0,0,0,1,1.0,1.0,1.1
2351,0.0,97.0,2,2,4.0,3.0,1491.0,0,1,1,2.0,2.0,1.2
2352,0.0,4.0,2,2,2.0,3.0,1100.0,0,0,1,2.0,2.0,1.26
2353,0.0,9.0,2,2,2.0,3.0,543.0,0,0,1,1.0,0.0,0.28
2354,0.0,78.0,3,3,2.0,3.0,1492.0,0,0,2,0.0,2.0,1.5
2355,0.0,93.0,4,5,4.0,3.0,2195.0,1,0,1,2.0,2.0,1.6
2357,1.0,25.0,6,5,4.0,3.0,2430.0,1,0,1,2.0,2.0,4.95
2358,0.0,89.0,3,4,4.0,3.0,2031.0,1,0,1,0.0,2.0,1.91
2359,0.0,111.0,2,2,3.0,1.0,913.0,0,0,1,2.0,2.0,0.56
2361,0.0,16.0,3,5,4.0,3.0,3405.0,1,0,2,1.0,2.0,4.75
2362,1.0,11.0,5,6,3.0,3.0,7000.0,1,0,2,0.0,1.0,12.0
2363,1.0,51.0,5,8,4.0,3.0,4500.0,1,1,0,0.0,2.0,17.0
2364,0.0,4.0,2,2,2.0,3.0,915.0,0,0,1,1.0,0.0,0.95
2365,0.0,43.0,3,1,0.0,3.0,1820.0,0,0,1,1.0,1.0,0.95
2366,0.0,89.0,2,2,2.0,3.0,1556.0,1,1,0,2.0,2.0,1.4
2367,0.0,57.0,3,4,4.0,0.0,2470.0,1,0,2,0.0,2.0,2.65
2368,0.0,16.0,3,5,2.0,3.0,3000.0,1,0,1,2.0,0.0,4.25
2369,0.0,54.0,3,3,4.0,0.0,2364.0,1,0,0,2.0,2.0,5.15
2370,1.0,11.0,4,4,4.0,3.0,5400.0,0,0,2,2.0,1.0,7.0
2371,0.0,0.0,3,3,3.0,1.0,1357.0,0,0,1,1.0,2.0,2.0
2372,0.0,95.0,3,3,4.0,3.0,1549.0,1,0,1,2.0,0.0,1.75
2373,0.0,105.0,2,2,2.0,1.0,1083.0,0,0,2,1.0,1.0,0.78
2374,1.0,112.0,2,1,2.0,0.0,900.0,0,0,1,1.0,1.0,0.5
2375,0.0,6.0,3,4,4.0,3.0,2061.0,1,0,1,2.0,2.0,2.6
2376,0.0,103.0,3,3,3.0,3.0,1603.0,0,0,2,1.0,2.0,1.26
2377,0.0,16.0,2,2,3.0,3.0,1500.0,1,1,2,2.0,2.0,3.1
2378,0.0,76.0,3,3,3.0,1.0,1584.0,0,0,1,1.0,0.0,2.0
2379,0.0,105.0,3,2,2.0,3.0,1556.0,0,0,1,1.0,0.0,0.75
2380,0.0,6.0,3,2,2.0,4.0,695.0,0,0,1,2.0,2.0,0.49
2381,0.0,111.0,2,2,1.0,3.0,535.0,0,0,1,2.0,2.0,0.26
2382,0.0,72.0,2,2,2.0,4.0,1400.0,0,0,1,1.0,1.0,2.1
2383,0.0,73.0,3,3,3.0,3.0,1833.0,1,0,1,1.0,1.0,2.24
2384,0.0,44.0,3,3,4.0,3.0,1639.0,0,0,1,2.0,0.0,1.55
2385,0.0,97.0,3,3,3.0,4.0,141.0,0,0,1,1.0,0.0,1.8
2386,1.0,53.0,2,6,4.0,0.0,1728.0,0,0,0,2.0,2.0,4.6
2387,1.0,25.0,9,9,4.0,0.0,2430.0,0,0,2,1.0,2.0,5.7
2388,0.0,40.0,2,2,1.0,1.0,590.0,0,0,1,1.0,2.0,0.42
2389,0.0,5.0,3,3,4.0,3.0,1620.0,0,0,2,0.0,2.0,1.35
2390,0.0,97.0,2,3,4.0,3.0,1576.0,0,1,1,2.0,2.0,1.04
2391,0.0,4.0,3,3,3.0,3.0,1493.0,1,0,1,0.0,2.0,1.45
2392,0.0,69.0,2,2,2.0,4.0,1333.0,0,0,1,1.0,1.0,1.5
2393,0.0,44.0,4,3,4.0,3.0,2091.0,0,0,2,2.0,2.0,1.65
2394,0.0,63.0,3,3,4.0,2.0,1900.0,1,0,1,0.0,2.0,1.45
2395,0.0,73.0,3,3,3.0,3.0,2816.0,1,0,2,2.0,2.0,4.95
2396,0.0,50.0,4,4,4.0,0.0,2712.0,1,0,1,1.0,2.0,6.2
2397,0.0,92.0,2,2,2.0,0.0,985.0,0,0,1,2.0,0.0,0.65
2398,0.0,55.0,3,4,3.0,0.0,2251.0,1,0,2,2.0,0.0,2.65
2399,0.0,2.0,3,4,3.0,0.0,2232.0,1,0,1,2.0,2.0,0.95
2400,0.0,17.0,2,2,2.0,1.0,1418.0,0,0,1,2.0,0.0,1.5
2402,0.0,87.0,2,2,2.0,3.0,1057.0,0,0,1,2.0,2.0,0.71
2403,0.0,78.0,4,4,2.0,3.0,1819.0,0,0,2,0.0,2.0,1.78
2404,1.0,31.0,5,5,4.0,3.0,4518.0,1,0,0,1.0,1.0,13.5
2405,1.0,74.0,4,4,4.0,3.0,5200.0,1,1,2,2.0,1.0,9.0
2406,0.0,100.0,2,2,2.0,3.0,1300.0,0,0,1,0.0,2.0,0.92
2407,0.0,103.0,3,3,4.0,3.0,1929.0,1,0,1,2.0,2.0,1.25
2408,1.0,45.0,3,2,3.0,0.0,1458.0,0,1,2,2.0,1.0,3.5
2409,1.0,50.0,3,4,4.0,1.0,1935.0,1,0,2,2.0,2.0,1.95
2410,0.0,95.0,3,3,3.0,3.0,1570.0,1,0,2,2.0,0.0,1.1
2411,0.0,4.0,3,4,4.0,3.0,1945.0,1,0,2,2.0,0.0,2.15
2412,0.0,57.0,2,2,2.0,0.0,1330.0,0,0,2,0.0,0.0,1.14
2413,0.0,39.0,3,2,3.0,4.0,1512.0,0,0,1,1.0,2.0,1.45
2414,0.0,11.0,3,3,4.0,3.0,1584.0,0,0,1,2.0,2.0,1.4
2416,0.0,99.0,3,3,4.0,1.0,1582.0,0,0,1,2.0,2.0,2.65
2417,0.0,5.0,3,4,4.0,3.0,1731.0,1,0,1,0.0,1.0,0.99
2418,0.0,29.0,4,5,3.0,2.0,6300.0,0,0,1,1.0,2.0,14.0
2419,0.0,64.0,2,2,1.0,2.0,950.0,0,0,1,2.0,1.0,1.12
2420,1.0,64.0,4,3,4.0,0.0,1665.0,1,1,1,0.0,1.0,3.3
2421,0.0,78.0,3,3,2.0,3.0,1428.0,0,0,2,2.0,1.0,1.55
2422,0.0,69.0,2,2,2.0,4.0,1278.0,0,0,1,1.0,2.0,1.7
2423,0.0,107.0,2,2,2.0,1.0,632.0,0,0,2,1.0,1.0,0.45
2424,0.0,11.0,3,2,4.0,3.0,1477.0,0,0,1,2.0,0.0,1.35
2425,0.0,4.0,3,4,4.0,3.0,1400.0,1,0,2,0.0,2.0,1.35
2426,0.0,107.0,2,2,3.0,1.0,713.0,0,0,1,2.0,2.0,0.8
2427,0.0,105.0,3,3,3.0,3.0,1801.0,0,0,1,2.0,1.0,0.85
2428,0.0,103.0,4,4,4.0,3.0,3030.0,1,0,2,2.0,2.0,1.99
2429,0.0,11.0,3,3,4.0,3.0,2303.0,1,0,1,0.0,2.0,1.7
2430,0.0,1.0,4,4,4.0,0.0,1850.0,0,0,1,2.0,2.0,1.5
2431,0.0,44.0,2,3,2.0,4.0,656.0,0,0,1,1.0,2.0,0.45
2432,1.0,63.0,10,10,4.0,3.0,8286.0,1,0,0,2.0,2.0,8.0
2433,0.0,63.0,1,1,1.0,2.0,672.0,0,0,1,2.0,1.0,0.58
2434,0.0,103.0,2,2,1.0,1.0,650.0,0,0,1,1.0,2.0,0.5
2435,0.0,4.0,3,4,4.0,3.0,1900.0,1,0,2,0.0,0.0,2.0
2436,0.0,63.0,1,1,1.0,0.0,839.0,0,0,1,2.0,1.0,0.65
2437,0.0,111.0,2,2,1.0,1.0,590.0,0,0,1,2.0,0.0,0.42
2438,0.0,107.0,2,2,4.0,1.0,1095.0,0,0,1,2.0,0.0,0.82
2439,0.0,8.0,3,4,3.0,3.0,1305.0,1,0,1,1.0,2.0,1.15
2440,0.0,27.0,3,4,4.0,3.0,2600.0,1,0,0,2.0,2.0,4.3
2441,0.0,81.0,3,3,4.0,3.0,1723.0,0,0,2,0.0,0.0,2.5
2442,0.0,5.0,3,3,4.0,3.0,1683.0,0,0,1,1.0,0.0,1.65
2443,0.0,89.0,2,2,4.0,3.0,1494.0,0,0,1,2.0,2.0,1.45
2444,0.0,47.0,1,1,1.0,3.0,500.0,0,0,1,1.0,1.0,0.21
2445,0.0,43.0,2,2,4.0,3.0,1430.0,0,0,1,2.0,0.0,0.75
2446,0.0,95.0,3,3,3.0,3.0,1549.0,1,0,1,2.0,2.0,1.48
2447,0.0,54.0,3,4,3.0,0.0,4778.0,0,0,1,2.0,0.0,5.0
2449,0.0,111.0,2,2,3.0,1.0,978.0,0,0,1,2.0,2.0,0.85
2450,0.0,80.0,3,5,3.0,3.0,1527.0,1,0,1,2.0,2.0,1.64
2451,0.0,15.0,4,5,4.0,3.0,2670.0,1,0,1,2.0,2.0,3.45
2453,0.0,107.0,2,2,1.0,3.0,610.0,0,0,2,2.0,2.0,0.31
2454,0.0,111.0,2,2,2.0,3.0,800.0,0,0,0,2.0,2.0,0.46
2455,0.0,75.0,1,1,0.0,3.0,610.0,0,0,1,1.0,1.0,0.8
2456,0.0,55.0,3,3,3.0,0.0,2006.0,1,0,1,2.0,2.0,1.9
2457,0.0,39.0,3,3,3.0,1.0,1900.0,1,0,2,1.0,0.0,2.2
2458,0.0,92.0,3,3,4.0,0.0,1438.0,0,1,2,2.0,2.0,1.35
2459,1.0,31.0,4,4,3.0,0.0,1800.0,1,0,1,2.0,1.0,5.5
2460,0.0,69.0,2,2,2.0,1.0,1278.0,0,0,1,2.0,2.0,1.6
2461,1.0,18.0,4,6,2.0,2.0,1710.0,0,0,1,1.0,1.0,6.0
2462,0.0,17.0,4,4,4.0,3.0,2991.0,1,0,1,0.0,0.0,3.35
2463,1.0,54.0,4,4,4.0,3.0,3240.0,1,1,2,2.0,1.0,7.8
2464,0.0,5.0,2,2,2.0,3.0,1361.0,0,0,1,1.0,2.0,0.8
2465,0.0,89.0,3,3,4.0,3.0,1213.0,0,0,2,2.0,1.0,1.3
2467,0.0,105.0,3,3,3.0,3.0,1692.0,0,0,2,2.0,2.0,0.8
2468,0.0,10.0,3,2,4.0,3.0,1343.0,1,0,2,2.0,1.0,1.36
2470,1.0,38.0,2,2,2.0,0.0,1426.0,0,0,1,1.0,1.0,4.6
2471,0.0,73.0,2,2,2.0,1.0,1186.0,0,0,2,0.0,0.0,2.0
2472,0.0,105.0,3,3,3.0,3.0,1700.0,1,0,1,1.0,2.0,0.72
2473,0.0,95.0,3,3,3.0,3.0,1600.0,1,0,2,0.0,2.0,1.76
2474,0.0,72.0,3,3,3.0,1.0,1202.0,1,0,1,2.0,2.0,3.23
2475,0.0,92.0,4,4,4.0,3.0,3512.0,1,0,2,2.0,0.0,4.2
2476,1.0,79.0,4,4,3.0,2.0,2628.0,0,0,1,1.0,2.0,3.85
2477,0.0,6.0,2,3,3.0,1.0,1538.0,1,0,1,1.0,0.0,1.8
2478,1.0,90.0,4,6,1.0,3.0,558.0,0,0,1,1.0,2.0,1.6
2479,1.0,74.0,4,5,2.0,1.0,2250.0,1,0,1,2.0,2.0,8.7
2480,0.0,63.0,3,3,4.0,3.0,1900.0,1,0,2,2.0,2.0,1.5
2481,1.0,6.0,2,2,1.0,1.0,795.0,0,0,1,1.0,1.0,0.48
2482,0.0,89.0,3,3,4.0,3.0,1154.0,0,0,2,2.0,0.0,1.2
2483,1.0,13.0,5,3,0.0,0.0,1300.0,0,0,1,1.0,1.0,0.95
2484,0.0,97.0,4,4,3.0,3.0,2600.0,1,0,1,1.0,2.0,2.17
2485,0.0,109.0,4,5,4.0,3.0,2150.0,1,0,1,1.0,1.0,1.38
2486,0.0,103.0,2,2,3.0,3.0,1225.0,0,0,2,1.0,0.0,0.65
2487,1.0,50.0,3,3,1.0,0.0,1080.0,0,0,1,1.0,1.0,2.75
2489,0.0,55.0,4,4,3.0,0.0,2200.0,1,0,2,2.0,2.0,3.0
2490,0.0,73.0,3,3,4.0,3.0,1650.0,1,0,2,1.0,2.0,2.8
2491,0.0,57.0,4,3,3.0,0.0,10000.0,1,0,1,1.0,2.0,8.0
2492,0.0,73.0,3,3,0.0,3.0,1828.0,0,0,1,1.0,0.0,2.8
2493,1.0,64.0,9,9,4.0,1.0,2700.0,1,0,2,1.0,1.0,7.25
2494,1.0,33.0,9,9,4.0,0.0,3240.0,1,1,2,2.0,1.0,11.25
2495,1.0,16.0,4,6,3.0,1.0,6382.0,1,1,2,2.0,1.0,7.99
2496,0.0,16.0,3,3,2.0,3.0,2225.56,0,0,2,0.0,0.0,3.4
2497,1.0,79.0,4,5,4.0,2.0,3600.0,1,0,1,1.0,1.0,8.0
2498,0.0,9.0,3,3,3.0,3.0,1750.0,0,0,2,1.0,2.0,1.2
2499,0.0,73.0,3,3,4.0,3.0,1493.0,1,0,1,0.0,2.0,2.25
2500,0.0,4.0,2,2,2.0,3.0,742.0,0,0,1,0.0,2.0,0.97
2501,1.0,13.0,8,5,2.0,0.0,2476.0,0,0,1,1.0,1.0,1.8
2502,0.0,105.0,3,2,3.0,3.0,2350.0,0,0,1,1.0,1.0,1.1
2504,0.0,2.0,3,3,4.0,0.0,1914.0,1,0,1,1.0,2.0,0.75
2506,1.0,7.0,5,3,3.0,0.0,3500.0,0,0,1,1.0,2.0,1.35
2507,0.0,27.0,4,5,4.0,1.0,3333.0,1,0,2,1.0,2.0,6.16
2508,0.0,75.0,4,4,4.0,3.0,2833.0,1,0,2,0.0,0.0,4.55
2509,0.0,2.0,2,2,3.0,0.0,993.0,0,0,1,2.0,2.0,0.48
2510,1.0,49.0,4,4,2.0,1.0,3240.0,1,0,1,1.0,2.0,11.0
2512,0.0,101.0,2,2,2.0,0.0,1032.0,0,0,1,1.0,2.0,0.75
2513,0.0,98.0,2,2,1.0,3.0,668.0,0,0,1,1.0,1.0,0.5
2514,1.0,46.0,1,1,1.0,3.0,450.0,0,0,1,1.0,1.0,0.34
2515,0.0,97.0,2,2,2.0,3.0,1512.0,0,0,1,1.0,0.0,1.06
2516,0.0,89.0,3,3,2.0,3.0,1795.0,0,0,1,2.0,2.0,1.69
2517,0.0,43.0,3,4,3.0,3.0,1665.0,0,0,1,2.0,2.0,1.22
2518,0.0,4.0,3,4,3.0,3.0,1710.0,1,0,1,1.0,0.0,1.8
2520,0.0,107.0,1,1,1.0,1.0,308.0,0,0,1,1.0,1.0,0.22
2521,1.0,98.0,4,4,4.0,0.0,3400.0,1,1,2,2.0,2.0,2.5
2522,0.0,92.0,4,5,2.0,3.0,3017.0,1,0,2,2.0,2.0,2.91
2524,1.0,55.0,3,3,3.0,0.0,1800.0,0,0,1,2.0,1.0,2.8
2525,0.0,78.0,3,3,1.0,3.0,1419.0,0,0,1,0.0,0.0,1.4
2526,0.0,39.0,2,2,3.0,4.0,1279.0,0,0,1,1.0,1.0,1.65
2527,1.0,36.0,2,3,1.0,3.0,999.0,0,1,1,1.0,1.0,0.7
2528,1.0,13.0,3,2,1.0,3.0,128.0,0,0,1,1.0,1.0,0.44
2529,0.0,44.0,3,3,2.0,4.0,1439.0,0,0,1,1.0,1.0,1.1
2530,0.0,8.0,3,4,4.0,3.0,1186.0,1,0,1,0.0,2.0,1.25
2531,0.0,6.0,2,2,2.0,3.0,1403.0,0,0,1,2.0,0.0,1.59
2532,0.0,74.0,4,4,4.0,3.0,3500.0,1,1,2,0.0,0.0,4.85
2534,0.0,92.0,4,4,4.0,1.0,2599.0,1,0,0,0.0,2.0,3.45
